53,32028,32280,32649,33086,33515,33871,34114,34230,34221,34101,33888,33610,33303,33001,32735,32520,32360,32251,32192,32182,32227,32324,32453,32584,32689,1222,2022-03-06-23-48-52.103726,A1
53,32744,32738,32679,32584,32475,32368,32275,32201,32140,32090,32048,32013,31985,31971,31977,32009,32059,32107,32135,32126,32073,31985,31887,31817,31826,1223,2022-03-06-23-48-52.417414,A1
53,31956,32232,32645,33140,33635,34040,34293,34370,34289,34096,33839,33563,33297,33067,32886,32754,32663,32605,32580,32587,32627,32707,32823,32962,33100,1224,2022-03-06-23-48-52.777582,A1
53,33209,33270,33272,33211,33090,32920,32724,32522,32324,32145,31993,31868,31767,31686,31624,31583,31559,31548,31547,31554,31566,31580,31593,31604,31615,1225,2022-03-06-23-48-53.092426,A1
53,31632,31678,31793,32012,32344,32773,33250,33704,34067,34295,34379,34335,34198,34008,33802,33606,33442,33314,33217,33142,33076,33015,32961,32923,32911,1226,2022-03-06-23-48-53.451641,A1
53,32931,32981,33048,33116,33169,33194,33185,33142,33071,32982,32884,32786,32694,32610,32538,32476,32422,32374,32330,32289,32252,32222,32199,32181,32166,1227,2022-03-06-23-48-53.767009,A1
53,32152,32137,32124,32114,32116,32149,32247,32440,32742,33135,33578,34001,34336,34540,34600,34529,34362,34139,33895,33660,33452,33273,33121,32988,32869,1228,2022-03-06-23-48-54.081376,A1
53,32765,32679,32621,32599,32612,32654,32710,32765,32804,32816,32796,32746,32671,32578,32475,32367,32261,32161,32070,31987,31916,31853,31799,31753,31717,1229,2022-03-06-23-48-54.441093,A1
53,31689,31668,31655,31647,31646,31656,31688,31767,31923,32178,32528,32945,33373,33746,34010,34138,34133,34019,33833,33610,33383,33175,32999,32850,32728,1230,2022-03-06-23-48-54.757034,A1
53,32624,32534,32463,32418,32408,32436,32499,32583,32672,32747,32795,32809,32788,32740,32671,32590,32504,32419,32336,32257,32183,32114,32052,32001,31961,1231,2022-03-06-23-48-55.115643,A1
53,31932,31915,31908,31907,31909,31915,31921,31927,31935,31945,31959,31997,32086,32264,32552,32943,33400,33857,34244,34507,34624,34604,34476,34281,34057,1232,2022-03-06-23-48-55.430297,A1
53,33835,33637,33472,33338,33228,33132,33041,32958,32885,32830,32802,32806,32836,32881,32927,32963,32978,32965,32926,32865,32787,32699,32609,32523,32441,1233,2022-03-06-23-48-55.790106,A1
53,32368,32301,32240,32184,32137,32100,32074,32058,32050,32046,32045,32043,32043,32042,32040,32039,32042,32062,32131,32283,32540,32900,33327,33764,34141,1234,2022-03-06-23-48-56.104831,A1
53,34403,34527,34518,34403,34218,34003,33787,33593,33431,33303,33197,33104,33018,32935,32863,32812,32791,32804,32842,32892,32941,32976,32985,32969,32927,1235,2022-03-06-23-48-56.420186,A1
53,32867,32794,32716,32638,32562,32490,32424,32362,32304,32249,32198,32153,32115,32088,32070,32062,32061,32065,32070,32073,32070,32064,32055,32047,32051,1236,2022-03-06-23-48-56.780155,A1
53,32090,32196,32398,32703,33090,33511,33902,34203,34374,34412,34335,34174,33967,33750,33547,33372,33226,33103,32994,32898,32817,32759,32731,32740,32782,1237,2022-03-06-23-48-57.094350,A1
53,32846,32918,32982,33026,33041,33026,32982,32916,32836,32747,32656,32565,32478,32393,32315,32244,32181,32127,32082,32045,32014,31990,31969,31950,31931,1238,2022-03-06-23-48-57.454754,A1
53,31912,31896,31885,31888,31926,32023,32205,32480,32831,33218,33581,33864,34034,34081,34018,33876,33687,33483,33290,33121,32980,32862,32760,32672,32601,1239,2022-03-06-23-48-57.769422,A1
53,32554,32542,32568,32628,32711,32800,32878,32931,32951,32935,32889,32820,32737,32648,32563,32483,32412,32349,32294,32245,32204,32170,32145,32128,32119,1240,2022-03-06-23-48-58.084740,A1
53,32115,32113,32112,32113,32112,32110,32106,32103,32104,32122,32187,32332,32583,32941,33377,33834,34243,34547,34715,34745,34660,34497,34290,34073,33870,1241,2022-03-06-23-48-58.443645,A1
53,33696,33551,33432,33332,33239,33149,33066,32998,32952,32935,32947,32977,33012,33038,33047,33030,32988,32924,32844,32751,32655,32558,32466,32379,32302,1242,2022-03-06-23-48-58.758979,A1
53,32232,32172,32120,32080,32049,32027,32011,32001,31995,31992,31991,31988,31983,31979,31974,31977,32006,32095,32274,32557,32937,33372,33801,34154,34390,1243,2022-03-06-23-48-59.164008,A1
53,34491,34470,34355,34182,33985,33792,33619,33472,33350,33241,33140,33039,32943,32859,32803,32784,32801,32843,32893,32934,32950,32935,32890,32821,32737,1244,2022-03-06-23-48-59.433622,A1
53,32646,32553,32465,32382,32306,32234,32166,32102,32045,31996,31956,31925,31903,31886,31874,31868,31867,31871,31876,31878,31875,31868,31860,31864,31907,1245,2022-03-06-23-48-59.748498,A1
53,32019,32227,32532,32913,33322,33695,33976,34135,34169,34094,33944,33755,33555,33367,33203,33067,32952,32854,32765,32689,32631,32602,32604,32639,32697,1246,2022-03-06-23-49-00.108096,A1
53,32764,32824,32865,32877,32860,32817,32753,32674,32590,32503,32416,32333,32256,32184,32120,32063,32016,31977,31946,31921,31900,31882,31867,31855,31845,1247,2022-03-06-23-49-00.423218,A1
53,31835,31828,31824,31830,31865,31954,32121,32374,32697,33050,33378,33629,33771,33797,33724,33581,33401,33215,33043,32896,32775,32673,32584,32505,32442,1248,2022-03-06-23-49-00.783625,A1
53,32401,32393,32421,32481,32563,32650,32727,32780,32802,32790,32750,32689,32617,32539,32461,32386,32318,32257,32206,32166,32137,32118,32110,32110,32119,1249,2022-03-06-23-49-01.188913,A1
53,32135,32157,32183,32211,32238,32258,32268,32269,32262,32256,32266,32321,32452,32675,32986,33355,33729,34048,34264,34357,34335,34221,34049,33858,33675,1250,2022-03-06-23-49-01.413978,A1
53,33518,33393,33297,33217,33145,33073,33000,32930,32876,32848,32848,32875,32918,32961,32991,32997,32976,32930,32868,32796,32720,32645,32571,32501,32438,1251,2022-03-06-23-49-01.775623,A1
53,32382,32334,32293,32257,32225,32200,32183,32176,32179,32187,32197,32207,32214,32218,32218,32216,32213,32212,32228,32289,32425,32653,32964,33326,33686,1252,2022-03-06-23-49-02.089606,A1
53,33982,34174,34247,34213,34100,33942,33771,33613,33480,33372,33286,33215,33148,33082,33017,32961,32920,32904,32915,32948,32993,33036,33063,33065,33039,1253,2022-03-06-23-49-02.449735,A1
53,32990,32924,32850,32773,32699,32630,32566,32505,32449,32399,32355,32317,32285,32261,32246,32239,32240,32249,32260,32270,32276,32279,32274,32265,32253,1254,2022-03-06-23-49-02.765553,A1
53,32243,32245,32282,32381,32566,32836,33169,33520,33831,34054,34164,34162,34070,33917,33738,33562,33407,33280,33179,33093,33013,32934,32861,32803,32770,1255,2022-03-06-23-49-03.080118,A1
53,32768,32796,32843,32893,32931,32945,32929,32886,32822,32748,32667,32586,32507,32431,32360,32294,32236,32187,32145,32111,32088,32074,32070,32073,32079,1256,2022-03-06-23-49-03.440843,A1
53,32088,32096,32101,32104,32104,32100,32096,32097,32115,32173,32299,32507,32794,33136,33486,33792,34009,34117,34119,34035,33893,33726,33558,33406,33280,1257,2022-03-06-23-49-03.756092,A1
53,33178,33093,33017,32947,32884,32834,32809,32814,32845,32896,32952,32998,33024,33024,32998,32949,32883,32807,32727,32646,32570,32499,32435,32377,32325,1258,2022-03-06-23-49-04.116781,A1
53,32278,32236,32202,32176,32159,32151,32150,32156,32165,32175,32185,32194,32197,32192,32180,32160,32135,32112,32104,32134,32237,32436,32734,33110,33513,1259,2022-03-06-23-49-04.476531,A1
53,33882,34160,34320,34356,34290,34150,33975,33792,33625,33485,33375,33287,33211,33137,33063,32995,32941,32910,32910,32936,32977,33022,33056,33069,33057,1260,2022-03-06-23-49-04.791280,A1
53,33022,32966,32897,32821,32741,32659,32578,32499,32425,32359,32300,32250,32208,32177,32155,32145,32148,32158,32170,32182,32191,32198,32202,32201,32193,1261,2022-03-06-23-49-05.154928,A1
53,32179,32158,32132,32105,32082,32082,32133,32266,32500,32830,33222,33617,33954,34187,34297,34290,34191,34033,33847,33662,33494,33354,33241,33148,33065,1262,2022-03-06-23-49-05.421697,A1
53,32987,32913,32851,32810,32796,32813,32854,32905,32955,32988,32996,32979,32939,32881,32810,32731,32650,32569,32489,32417,32354,32299,32250,32211,32178,1263,2022-03-06-23-49-05.781728,A1
53,32152,32134,32124,32124,32131,32143,32158,32174,32188,32195,32194,32182,32159,32130,32101,32080,32086,32147,32292,32530,32849,33213,33565,33847,34018,1264,2022-03-06-23-49-06.097036,A1
53,34069,34011,33872,33685,33483,33293,33130,32998,32891,32799,32717,32644,32586,32555,32559,32597,32661,32734,32801,32850,32871,32863,32829,32775,32706,1265,2022-03-06-23-49-06.457233,A1
53,32629,32549,32471,32397,32330,32270,32216,32170,32134,32108,32091,32085,32086,32093,32106,32123,32141,32158,32171,32178,32179,32173,32163,32151,32143,1266,2022-03-06-23-49-06.772793,A1
53,32162,32240,32408,32676,33033,33436,33826,34143,34348,34427,34394,34276,34104,33913,33727,33563,33426,33313,33215,33125,33040,32963,32902,32868,32868,1267,2022-03-06-23-49-07.088063,A1
53,32898,32949,33006,33056,33085,33087,33060,33008,32935,32850,32758,32667,32580,32500,32428,32365,32308,32256,32210,32170,32139,32117,32107,32105,32112,1268,2022-03-06-23-49-07.447648,A1
53,32124,32138,32152,32165,32171,32173,32169,32158,32141,32121,32099,32083,32092,32160,32319,32586,32952,33380,33813,34187,34453,34593,34610,34527,34375,1269,2022-03-06-23-49-07.764475,A1
53,34191,34005,33837,33694,33574,33467,33365,33266,33177,33104,33059,33048,33072,33119,33178,33232,33267,33272,33247,33193,33117,33027,32930,32829,32729,1270,2022-03-06-23-49-08.123196,A1
53,32634,32546,32466,32395,32332,32278,32230,32191,32161,32141,32132,32133,32142,32157,32171,32181,32185,32182,32170,32151,32124,32095,32068,32051,32066,1271,2022-03-06-23-49-08.437983,A1
53,32145,32320,32600,32975,33406,33832,34190,34439,34560,34561,34466,34309,34121,33934,33764,33615,33484,33366,33252,33146,33054,32989,32960,32969,33008,1272,2022-03-06-23-49-08.754279,A1
53,33064,33121,33163,33181,33171,33133,33071,32988,32891,32784,32674,32564,32459,32364,32278,32203,32136,32080,32034,31998,31971,31950,31937,31928,31920,1273,2022-03-06-23-49-09.113309,A1
53,31913,31904,31892,31877,31858,31836,31819,31819,31858,31970,32179,32492,32890,33324,33732,34057,34259,34328,34282,34150,33968,33768,33572,33395,33236,1274,2022-03-06-23-49-09.428469,A1
53,33091,32956,32833,32727,32650,32614,32623,32669,32740,32817,32882,32922,32931,32908,32857,32782,32688,32585,32479,32374,32273,32180,32095,32015,31941,1275,2022-03-06-23-49-09.788659,A1
53,31877,31823,31780,31752,31738,31735,31743,31760,31782,31805,31826,31841,31848,31846,31835,31817,31795,31776,31772,31807,31918,32139,32478,32922,33425,1276,2022-03-06-23-49-10.103720,A1
53,33919,34332,34619,34761,34768,34668,34501,34301,34098,33912,33750,33611,33486,33368,33251,33140,33046,32982,32954,32962,32996,33040,33076,33093,33083,1277,2022-03-06-23-49-10.418877,A1
53,33043,32975,32887,32785,32675,32564,32456,32352,32256,32166,32084,32009,31942,31884,31838,31804,31783,31773,31772,31774,31778,31784,31790,31796,31799,1278,2022-03-06-23-49-10.779366,A1
53,31799,31792,31780,31766,31748,31729,31711,31704,31732,31834,32044,32375,32814,33317,33815,34239,34540,34698,34719,34632,34474,34280,34080,33896,33736,1279,2022-03-06-23-49-11.095527,A1
53,33598,33476,33362,33252,33148,33058,32992,32958,32958,32985,33026,33068,33097,33102,33078,33027,32955,32867,32770,32670,32571,32474,32383,32299,32224,1280,2022-03-06-23-49-11.454385,A1
53,32159,32104,32061,32026,31999,31982,31975,31974,31979,31988,31998,32008,32017,32024,32027,32021,32008,31987,31957,31925,31896,31876,31883,31947,32100,1281,2022-03-06-23-49-11.769658,A1
53,32363,32732,33173,33629,34031,34324,34482,34509,34427,34272,34080,33879,33692,33527,33385,33260,33145,33040,32948,32878,32843,32847,32887,32951,33020,1282,2022-03-06-23-49-12.084839,A1
53,33079,33113,33118,33091,33036,32958,32862,32753,32638,32523,32411,32304,32206,32118,32041,31978,31931,31898,31880,31874,31878,31888,31902,31916,31929,1283,2022-03-06-23-49-12.489467,A1
53,31938,31940,31935,31922,31903,31883,31871,31885,31956,32116,32375,32727,33137,33546,33894,34135,34253,34252,34157,33998,33810,33618,33442,33288,33154,1284,2022-03-06-23-49-12.759895,A1
53,33034,32923,32821,32737,32681,32666,32691,32751,32828,32905,32966,32999,32998,32963,32901,32819,32722,32620,32518,32423,32336,32259,32188,32125,32070,1285,2022-03-06-23-49-13.166297,A1
53,32022,31986,31962,31950,31949,31957,31975,31997,32024,32050,32070,32084,32090,32087,32074,32051,32023,31995,31979,31995,32077,32261,32561,32973,33460,1286,2022-03-06-23-49-13.434580,A1
53,33964,34410,34743,34934,34984,34912,34758,34562,34358,34169,34009,33876,33764,33662,33560,33456,33356,33270,33211,33184,33188,33214,33245,33267,33268,1287,2022-03-06-23-49-13.794682,A1
53,33245,33193,33116,33022,32917,32807,32697,32589,32486,32391,32305,32229,32167,32116,32077,32051,32034,32027,32031,32043,32059,32076,32092,32102,32106,1288,2022-03-06-23-49-14.110144,A1
53,32103,32094,32077,32053,32023,31991,31970,31985,32074,32270,32588,33019,33520,34025,34464,34786,34966,35007,34933,34781,34586,34381,34188,34020,33876,1289,2022-03-06-23-49-14.424742,A1
53,33749,33630,33510,33390,33279,33189,33132,33112,33125,33156,33190,33212,33211,33183,33127,33049,32952,32842,32725,32607,32492,32385,32286,32196,32115,1290,2022-03-06-23-49-14.829972,A1
53,32043,31982,31933,31899,31878,31867,31866,31867,31869,31869,31864,31851,31832,31807,31780,31758,31757,31804,31934,32169,32510,32931,33378,33785,34094,1291,2022-03-06-23-49-15.099992,A1
53,34275,34322,34255,34105,33911,33702,33502,33319,33155,33001,32856,32721,32606,32522,32483,32492,32544,32621,32703,32770,32809,32812,32782,32722,32640,1292,2022-03-06-23-49-15.459944,A1
53,32541,32432,32319,32206,32100,32002,31913,31833,31765,31705,31658,31627,31611,31612,31623,31639,31658,31673,31686,31693,31694,31688,31680,31676,31695,1293,2022-03-06-23-49-15.775760,A1
53,31770,31935,32218,32620,33116,33650,34152,34557,34822,34939,34922,34803,34621,34416,34213,34027,33865,33722,33589,33459,33329,33205,33100,33027,32992,1294,2022-03-06-23-49-16.090098,A1
53,32994,33023,33060,33088,33093,33070,33014,32932,32830,32715,32594,32473,32356,32244,32141,32046,31961,31886,31824,31776,31743,31724,31718,31722,31733,1295,2022-03-06-23-49-16.450801,A1
53,31750,31766,31781,31788,31787,31776,31757,31733,31714,31711,31749,31866,32099,32462,32946,33506,34072,34571,34941,35156,35217,35149,34993,34788,34572,1296,2022-03-06-23-49-16.765638,A1
53,34368,34186,34023,33874,33725,33574,33422,33283,33172,33104,33084,33103,33143,33185,33212,33210,33175,33106,33009,32891,32761,32626,32494,32368,32253,1297,2022-03-06-23-49-17.125161,A1
53,32145,32044,31952,31869,31797,31739,31698,31675,31666,31669,31680,31694,31707,31717,31724,31725,31721,31709,31691,31666,31641,31626,31647,31747,31964,1298,2022-03-06-23-49-17.442066,A1
53,32317,32798,33362,33936,34440,34812,35026,35083,35006,34838,34620,34386,34159,33952,33763,33585,33410,33239,33080,32950,32863,32828,32841,32890,32953,1299,2022-03-06-23-49-17.755701,A1
53,33011,33046,33050,33016,32947,32849,32730,32598,32460,32321,32184,32051,31926,31809,31706,31619,31551,31502,31472,31458,31455,31459,31468,31477,31488,1300,2022-03-06-23-49-18.116183,A1
53,31496,31500,31501,31500,31503,31535,31629,31823,32134,32557,33052,33552,33985,34297,34459,34475,34370,34182,33948,33702,33466,33249,33053,32876,32715,1301,2022-03-06-23-49-18.430444,A1
53,32575,32465,32397,32376,32406,32474,32562,32649,32717,32753,32748,32704,32626,32524,32408,32285,32165,32052,31947,31853,31769,31698,31638,31592,31561,1302,2022-03-06-23-49-18.790304,A1
53,31545,31543,31555,31578,31607,31640,31672,31703,31730,31751,31763,31765,31759,31755,31770,31842,32010,32308,32740,33282,33872,34431,34885,35189,35327,1303,2022-03-06-23-49-19.106681,A1
53,35314,35184,34981,34743,34504,34286,34094,33927,33777,33634,33495,33361,33244,33154,33102,33087,33104,33136,33164,33173,33152,33099,33018,32912,32790,1304,2022-03-06-23-49-19.420372,A1
53,32662,32534,32410,32296,32194,32103,32019,31943,31876,31820,31777,31752,31744,31751,31769,31793,31823,31853,31882,31904,31920,31926,31922,31912,31902,1305,2022-03-06-23-49-19.780856,A1
53,31907,31958,32097,32361,32764,33284,33870,34443,34923,35259,35430,35443,35330,35136,34903,34663,34439,34240,34065,33905,33752,33600,33454,33323,33222,1306,2022-03-06-23-49-20.096239,A1
53,33160,33141,33155,33186,33215,33227,33210,33161,33080,32977,32858,32731,32601,32472,32347,32227,32115,32013,31925,31849,31789,31744,31717,31705,31705,1307,2022-03-06-23-49-20.455544,A1
53,31715,31729,31744,31754,31758,31752,31739,31720,31699,31678,31665,31676,31742,31905,32191,32601,33102,33632,34110,34472,34681,34735,34652,34472,34236,1308,2022-03-06-23-49-20.770938,A1
53,33983,33740,33521,33325,33146,32976,32818,32682,32580,32528,32531,32580,32658,32741,32809,32843,32832,32776,32679,32552,32408,32261,32119,31989,31876,1309,2022-03-06-23-49-21.085998,A1
53,31781,31701,31636,31586,31549,31525,31515,31518,31532,31553,31579,31606,31633,31654,31669,31676,31677,31674,31678,31706,31793,31976,32281,32707,33223,1310,2022-03-06-23-49-21.445537,A1
53,33766,34260,34638,34866,34937,34874,34712,34496,34261,34035,33833,33659,33505,33363,33228,33097,32980,32889,32837,32828,32854,32903,32953,32988,32993,1311,2022-03-06-23-49-21.761494,A1
53,32964,32901,32813,32707,32591,32472,32358,32247,32145,32051,31968,31894,31832,31781,31742,31715,31702,31703,31714,31733,31756,31781,31802,31818,31828,1312,2022-03-06-23-49-22.120680,A1
53,31830,31825,31815,31799,31778,31754,31730,31722,31760,31886,32141,32541,33069,33670,34263,34767,35123,35310,35336,35237,35057,34840,34623,34425,34254,1313,2022-03-06-23-49-22.435461,A1
53,34105,33969,33834,33698,33564,33445,33354,33299,33285,33301,33334,33364,33377,33361,33312,33230,33121,32995,32860,32723,32589,32461,32344,32237,32141,1314,2022-03-06-23-49-22.795464,A1
53,32055,31981,31919,31869,31831,31807,31797,31799,31811,31827,31845,31860,31870,31875,31873,31864,31846,31821,31790,31759,31736,31744,31820,32006,32329,1315,2022-03-06-23-49-23.110520,A1
53,32786,33339,33918,34440,34839,35078,35154,35091,34926,34703,34460,34226,34017,33834,33670,33517,33371,33235,33120,33041,33008,33018,33061,33119,33170,1316,2022-03-06-23-49-23.470691,A1
53,33197,33192,33151,33076,32976,32856,32720,32575,32428,32282,32141,32011,31892,31788,31699,31632,31584,31557,31548,31553,31566,31583,31598,31610,31615,1317,2022-03-06-23-49-23.785538,A1
53,31613,31605,31593,31579,31579,31616,31728,31949,32296,32756,33282,33805,34251,34569,34734,34750,34646,34460,34230,33990,33764,33559,33374,33202,33041,1318,2022-03-06-23-49-24.100478,A1
53,32896,32776,32695,32664,32682,32740,32819,32898,32958,32987,32978,32933,32854,32752,32632,32502,32370,32239,32116,32002,31901,31812,31738,31678,31634,1319,2022-03-06-23-49-24.461118,A1
53,31604,31591,31592,31604,31625,31651,31679,31704,31724,31738,31745,31749,31751,31747,31735,31722,31736,31820,32020,32365,32855,33454,34087,34671,35138,1320,2022-03-06-23-49-24.820969,A1
53,35446,35579,35551,35405,35188,34942,34700,34484,34301,34142,33995,33849,33700,33554,33424,33328,33274,33260,33275,33300,33317,33312,33276,33209,33113,1321,2022-03-06-23-49-25.090937,A1
53,32994,32856,32708,32558,32412,32276,32152,32038,31934,31841,31760,31694,31645,31612,31593,31587,31591,31602,31620,31640,31658,31670,31672,31664,31647,1322,2022-03-06-23-49-25.450592,A1
53,31620,31586,31552,31523,31520,31583,31759,32084,32562,33163,33821,34448,34963,35315,35487,35494,35370,35162,34912,34659,34425,34215,34026,33851,33680,1323,2022-03-06-23-49-25.765875,A1
53,33512,33358,33228,33135,33086,33077,33095,33125,33149,33149,33115,33046,32944,32817,32674,32525,32375,32228,32088,31957,31838,31734,31645,31569,31507,1324,2022-03-06-23-49-26.125567,A1
53,31461,31427,31409,31407,31414,31426,31437,31448,31455,31457,31454,31446,31432,31408,31381,31353,31333,31341,31412,31587,31897,32345,32900,33500,34062,1325,2022-03-06-23-49-26.440517,A1
53,34514,34810,34938,34915,34774,34561,34315,34070,33846,33647,33471,33309,33157,33015,32895,32807,32764,32771,32816,32887,32961,33018,33042,33026,32968,1326,2022-03-06-23-49-26.755965,A1
53,32873,32752,32616,32474,32335,32206,32087,31979,31878,31786,31704,31636,31582,31545,31526,31520,31525,31539,31559,31581,31604,31626,31643,31656,31658,1327,2022-03-06-23-49-27.115500,A1
53,31651,31633,31607,31579,31554,31549,31597,31740,32017,32441,32990,33608,34213,34722,35081,35267,35290,35182,34988,34751,34508,34283,34087,33917,33764,1328,2022-03-06-23-49-27.430264,A1
